0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	0.10155	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	0.04279	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	0.10155	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	0.04279	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
0.37164	0.37714	0.38332	0.38981	0.39577	0.40356	0.41097	0.41712	0.42409	0.43263	0.43836	0.44592	0.45485	0.46277	0.46879	0.47907	0.48879	0.49688	0.50514	0.51572	0.52599	0.53896	0.55255	0.56634	0.58476	0.60471	0.62812	0.64969	0.6716	0.69315	0.70952	0.72323	0.73387	0.74205	0.74878	0.75382	0.75808	0.76191	0.76525	0.76848	0.77077	0.77314	0.77594	0.77977	0.78285	0.78626	0.79032	0.79625	0.80264	0.80894	0.81713	0.8285	0.84352	0.8593	0.87231	0.88783	0.91151	0.94231	0.97445	0.36653	-0.01012	0.00219	0.01037	0.01853	0.02453	0.03012	0.03501	0.03808	0.04172	0.04527	0.04774	0.04942	0.05288	0.05413	0.05867	0.06123	0.06522	0.06631	0.07205	0.07446	0.08169	0.08618	0.09319	0.09962	0.10693	0.11049	0.11351	0.11338	0.1089	1000	0.09077	0.08349	0.07132	0.06259	0.05547	0.04719	0.04264	0.03858	0.03533	0.03466	0.03388	0.03465	0.03609	0.03845	1000	0.04784	0.05292	0.06015	0.06936	0.08013	0.09168	0.10505	0.12369	0.14684	0.17299	0.19645	0.2207	0.25028	0.28453	-0.02444
